id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount,deposit_per_office,deposit_per_account,accounts_per_office,has_deposits,has_offices,has_accounts
11012,2019,Bihar,10,Gaya,196,Eastern Region,Urban,87,1196,7608,87.44827586206897,6.361204013377926,13.74712643678161,1,1,1
11013,2019,Bihar,10,Gopalganj,197,Eastern Region,Rural,100,2658,3188,31.88,1.1993980436418359,26.58,1,1,1
11014,2019,Bihar,10,Gopalganj,197,Eastern Region,Semi-urban,53,1113,3674,69.32075471698113,3.3009883198562444,21.0,1,1,1
11015,2019,Bihar,10,Jamui,198,Eastern Region,Rural,69,1358,1755,25.434782608695652,1.2923416789396172,19.681159420289855,1,1,1
11016,2019,Bihar,10,Jamui,198,Eastern Region,Semi-urban,34,713,1865,54.85294117647059,2.6157082748948106,20.970588235294116,1,1,1
11017,2019,Bihar,10,Jehanabad,199,Eastern Region,Rural,55,735,1133,20.6,1.5414965986394558,13.363636363636363,1,1,1
11018,2019,Bihar,10,Jehanabad,199,Eastern Region,Semi-urban,8,195,413,51.625,2.117948717948718,24.375,1,1,1
11019,2019,Bihar,10,Jehanabad,199,Eastern Region,Urban,28,337,1432,51.142857142857146,4.249258160237389,12.035714285714286,1,1,1
11020,2019,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Rural,76,1361,1902,25.026315789473685,1.3975018368846437,17.907894736842106,1,1,1
11021,2019,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Semi-urban,31,575,1416,45.67741935483871,2.462608695652174,18.548387096774192,1,1,1
11022,2019,Bihar,10,Katihar,201,Eastern Region,Rural,80,2007,1651,20.6375,0.8226208271051321,25.0875,1,1,1
11023,2019,Bihar,10,Katihar,201,Eastern Region,Semi-urban,31,659,718,23.161290322580644,1.0895295902883155,21.258064516129032,1,1,1
11024,2019,Bihar,10,Katihar,201,Eastern Region,Urban,40,550,3074,76.85,5.589090909090909,13.75,1,1,1
11025,2019,Bihar,10,Khagaria,202,Eastern Region,Rural,35,523,520,14.857142857142858,0.994263862332696,14.942857142857143,1,1,1
11026,2019,Bihar,10,Khagaria,202,Eastern Region,Semi-urban,66,1202,2366,35.84848484848485,1.9683860232945092,18.21212121212121,1,1,1
11027,2019,Bihar,10,Kishanganj,203,Eastern Region,Rural,41,1083,753,18.365853658536587,0.6952908587257618,26.414634146341463,1,1,1
11028,2019,Bihar,10,Kishanganj,203,Eastern Region,Semi-urban,14,488,397,28.357142857142858,0.8135245901639344,34.857142857142854,1,1,1
11029,2019,Bihar,10,Kishanganj,203,Eastern Region,Urban,26,394,1594,61.30769230769231,4.0456852791878175,15.153846153846153,1,1,1
11030,2019,Bihar,10,Lakhisarai,204,Eastern Region,Rural,40,579,900,22.5,1.5544041450777202,14.475,1,1,1
11031,2019,Bihar,10,Lakhisarai,204,Eastern Region,Semi-urban,30,612,1715,57.166666666666664,2.802287581699346,20.4,1,1,1
11032,2019,Bihar,10,Madhepura,205,Eastern Region,Rural,32,709,675,21.09375,0.9520451339915373,22.15625,1,1,1
11033,2019,Bihar,10,Madhepura,205,Eastern Region,Semi-urban,70,1354,2278,32.542857142857144,1.6824224519940916,19.34285714285714,1,1,1
11034,2019,Bihar,10,Madhubani,206,Eastern Region,Rural,101,1826,2210,21.88118811881188,1.2102957283680176,18.07920792079208,1,1,1
11035,2019,Bihar,10,Madhubani,206,Eastern Region,Semi-urban,147,2648,5880,40.0,2.2205438066465257,18.01360544217687,1,1,1
11036,2019,Bihar,10,Munger,207,Eastern Region,Rural,55,848,1530,27.818181818181817,1.804245283018868,15.418181818181818,1,1,1
11037,2019,Bihar,10,Munger,207,Eastern Region,Semi-urban,14,300,717,51.214285714285715,2.39,21.428571428571427,1,1,1
11038,2019,Bihar,10,Munger,207,Eastern Region,Urban,51,664,3829,75.07843137254902,5.766566265060241,13.019607843137255,1,1,1
11039,2019,Bihar,10,Muzaffarpur,208,Eastern Region,Rural,164,3138,4172,25.4390243902439,1.3295092415551306,19.134146341463413,1,1,1
11040,2019,Bihar,10,Muzaffarpur,208,Eastern Region,Semi-urban,76,1599,2519,33.14473684210526,1.5753595997498437,21.039473684210527,1,1,1
11041,2019,Bihar,10,Muzaffarpur,208,Eastern Region,Urban,127,1304,9166,72.1732283464567,7.029141104294479,10.26771653543307,1,1,1
11042,2019,Bihar,10,Nalanda,209,Eastern Region,Rural,127,1574,2670,21.023622047244096,1.696315120711563,12.393700787401574,1,1,1
11043,2019,Bihar,10,Nalanda,209,Eastern Region,Semi-urban,51,1011,2378,46.627450980392155,2.3521266073194855,19.823529411764707,1,1,1
11044,2019,Bihar,10,Nalanda,209,Eastern Region,Urban,42,826,3778,89.95238095238095,4.573849878934625,19.666666666666668,1,1,1
11045,2019,Bihar,10,Nawada,210,Eastern Region,Rural,68,1186,1394,20.5,1.1753794266441822,17.441176470588236,1,1,1
11046,2019,Bihar,10,Nawada,210,Eastern Region,Semi-urban,52,1371,3176,61.07692307692308,2.3165572574762945,26.365384615384617,1,1,1
11047,2019,Bihar,10,Pashchim Champaran,211,Eastern Region,Rural,88,1883,1506,17.113636363636363,0.7997875730217737,21.397727272727273,1,1,1
11048,2019,Bihar,10,Pashchim Champaran,211,Eastern Region,Semi-urban,56,3043,1359,24.267857142857142,0.4465987512323365,54.339285714285715,1,1,1
11049,2019,Bihar,10,Pashchim Champaran,211,Eastern Region,Urban,44,852,2906,66.04545454545455,3.4107981220657275,19.363636363636363,1,1,1
11050,2019,Bihar,10,Patna,212,Eastern Region,Rural,184,2593,5128,27.869565217391305,1.977632086386425,14.092391304347826,1,1,1
11051,2019,Bihar,10,Patna,212,Eastern Region,Semi-urban,158,2658,7480,47.34177215189873,2.8141459744168547,16.82278481012658,1,1,1
11052,2019,Bihar,10,Patna,212,Eastern Region,Urban,22,458,2074,94.27272727272727,4.528384279475983,20.818181818181817,1,1,1
11053,2019,Bihar,10,Patna,212,Eastern Region,Metropolitan,547,5666,101849,186.19561243144423,17.975467702082597,10.358318098720293,1,1,1
11054,2019,Bihar,10,Purbi Champaran,213,Eastern Region,Rural,96,2007,2372,24.708333333333332,1.1818634778276034,20.90625,1,1,1
11055,2019,Bihar,10,Purbi Champaran,213,Eastern Region,Semi-urban,116,2626,3432,29.586206896551722,1.306930693069307,22.637931034482758,1,1,1
11056,2019,Bihar,10,Purbi Champaran,213,Eastern Region,Urban,40,500,3278,81.95,6.556,12.5,1,1,1
11057,2019,Bihar,10,Purnia,214,Eastern Region,Rural,75,1815,1399,18.653333333333332,0.7707988980716254,24.2,1,1,1
11058,2019,Bihar,10,Purnia,214,Eastern Region,Semi-urban,46,910,942,20.47826086956522,1.0351648351648353,19.782608695652176,1,1,1
11059,2019,Bihar,10,Purnia,214,Eastern Region,Urban,69,830,3413,49.46376811594203,4.112048192771084,12.028985507246377,1,1,1
11060,2019,Bihar,10,Rohtas,215,Eastern Region,Rural,118,1660,2688,22.779661016949152,1.619277108433735,14.067796610169491,1,1,1
11061,2019,Bihar,10,Rohtas,215,Eastern Region,Semi-urban,41,1002,1877,45.78048780487805,1.8732534930139721,24.4390243902439,1,1,1
11062,2019,Bihar,10,Rohtas,215,Eastern Region,Urban,45,831,3613,80.28888888888889,4.34777376654633,18.466666666666665,1,1,1
11063,2019,Bihar,10,Saharsa,216,Eastern Region,Rural,41,1025,952,23.21951219512195,0.9287804878048781,25.0,1,1,1
11064,2019,Bihar,10,Saharsa,216,Eastern Region,Semi-urban,23,550,679,29.52173913043478,1.2345454545454546,23.91304347826087,1,1,1
11065,2019,Bihar,10,Saharsa,216,Eastern Region,Urban,28,391,1945,69.46428571428571,4.974424552429667,13.964285714285714,1,1,1
11066,2019,Bihar,10,Samastipur,217,Eastern Region,Rural,129,2184,3183,24.674418604651162,1.4574175824175823,16.930232558139537,1,1,1
11067,2019,Bihar,10,Samastipur,217,Eastern Region,Semi-urban,135,2745,6010,44.51851851851852,2.1894353369763206,20.333333333333332,1,1,1
11068,2019,Bihar,10,Saran,218,Eastern Region,Rural,140,3828,5252,37.51428571428571,1.3719958202716824,27.34285714285714,1,1,1
11069,2019,Bihar,10,Saran,218,Eastern Region,Semi-urban,44,1283,2502,56.86363636363637,1.9501169134840217,29.15909090909091,1,1,1
11070,2019,Bihar,10,Saran,218,Eastern Region,Urban,41,697,4374,106.6829268292683,6.275466284074605,17.0,1,1,1
11071,2019,Bihar,10,Sheikhpura,219,Eastern Region,Rural,30,262,360,12.0,1.3740458015267176,8.733333333333333,1,1,1
11072,2019,Bihar,10,Sheikhpura,219,Eastern Region,Semi-urban,28,508,1260,45.0,2.4803149606299213,18.142857142857142,1,1,1
11073,2019,Bihar,10,Sheohar,220,Eastern Region,Rural,18,259,258,14.333333333333334,0.9961389961389961,14.38888888888889,1,1,1
11074,2019,Bihar,10,Sheohar,220,Eastern Region,Semi-urban,24,352,567,23.625,1.6107954545454546,14.666666666666666,1,1,1
11075,2019,Bihar,10,Sitamarhi,221,Eastern Region,Rural,51,992,1067,20.92156862745098,1.0756048387096775,19.45098039215686,1,1,1
11076,2019,Bihar,10,Sitamarhi,221,Eastern Region,Semi-urban,99,2215,4441,44.85858585858586,2.004966139954853,22.373737373737374,1,1,1
11077,2019,Bihar,10,Siwan,222,Eastern Region,Rural,109,2185,3896,35.74311926605505,1.783066361556064,20.045871559633028,1,1,1
11078,2019,Bihar,10,Siwan,222,Eastern Region,Semi-urban,54,1414,2793,51.72222222222222,1.9752475247524752,26.185185185185187,1,1,1
11079,2019,Bihar,10,Siwan,222,Eastern Region,Urban,48,754,3903,81.3125,5.176392572944297,15.708333333333334,1,1,1
11080,2019,Bihar,10,Supaul,223,Eastern Region,Rural,41,927,989,24.121951219512194,1.0668824163969794,22.609756097560975,1,1,1
11081,2019,Bihar,10,Supaul,223,Eastern Region,Semi-urban,67,1400,2235,33.35820895522388,1.5964285714285715,20.895522388059703,1,1,1
11082,2019,Bihar,10,Vaishali,224,Eastern Region,Rural,118,2440,3417,28.95762711864407,1.4004098360655737,20.677966101694917,1,1,1
11083,2019,Bihar,10,Vaishali,224,Eastern Region,Semi-urban,56,1521,2514,44.892857142857146,1.6528599605522682,27.160714285714285,1,1,1
11084,2019,Bihar,10,Vaishali,224,Eastern Region,Urban,42,651,3023,71.97619047619048,4.643625192012289,15.5,1,1,1
11088,2019,Chandigarh,4,Chandigarh,44,Northern Region,Rural,11,109,545,49.54545454545455,5.0,9.909090909090908,1,1,1
11089,2019,Chandigarh,4,Chandigarh,44,Northern Region,Semi-urban,6,46,170,28.333333333333332,3.6956521739130435,7.666666666666667,1,1,1
11090,2019,Chandigarh,4,Chandigarh,44,Northern Region,Urban,425,4031,67585,159.0235294117647,16.766311089059787,9.48470588235294,1,1,1
11120,2019,Chhattisgarh,22,Balod,646,Central Region,Rural,47,926,1137,24.19148936170213,1.2278617710583153,19.70212765957447,1,1,1
11151,2019,Chhattisgarh,22,Balod,646,Central Region,Semi-urban,29,352,1297,44.724137931034484,3.684659090909091,12.137931034482758,1,1,1
11157,2019,Chhattisgarh,22,Baloda Bazar,644,Central Region,Rural,45,855,1173,26.066666666666666,1.3719298245614036,19.0,1,1,1
11158,2019,Chhattisgarh,22,Baloda Bazar,644,Central Region,Semi-urban,54,874,2079,38.5,2.3787185354691074,16.185185185185187,1,1,1
11159,2019,Chhattisgarh,22,Balrampur,649,Central Region,Rural,38,957,1207,31.763157894736842,1.2612330198537096,25.18421052631579,1,1,1
11160,2019,Chhattisgarh,22,Balrampur,649,Central Region,Semi-urban,9,108,301,33.44444444444444,2.787037037037037,12.0,1,1,1
11161,2019,Chhattisgarh,22,Bastar,374,Central Region,Rural,59,629,681,11.542372881355933,1.082670906200318,10.661016949152541,1,1,1
11163,2019,Chhattisgarh,22,Bastar,374,Central Region,Urban,30,421,2606,86.86666666666666,6.190023752969121,14.033333333333333,1,1,1
11164,2019,Chhattisgarh,22,Bemetara,650,Central Region,Rural,30,556,683,22.766666666666666,1.2284172661870503,18.533333333333335,1,1,1
11165,2019,Chhattisgarh,22,Bemetara,650,Central Region,Semi-urban,24,386,781,32.541666666666664,2.023316062176166,16.083333333333332,1,1,1
11166,2019,Chhattisgarh,22,Bijapur,636,Central Region,Rural,20,143,262,13.1,1.832167832167832,7.15,1,1,1
11167,2019,Chhattisgarh,22,Bijapur,636,Central Region,Semi-urban,6,79,381,63.5,4.822784810126582,13.166666666666666,1,1,1
11168,2019,Chhattisgarh,22,Bilaspur,375,Central Region,Rural,67,916,1547,23.08955223880597,1.6888646288209608,13.671641791044776,1,1,1
11169,2019,Chhattisgarh,22,Bilaspur,375,Central Region,Semi-urban,41,998,1862,45.41463414634146,1.8657314629258517,24.341463414634145,1,1,1
11170,2019,Chhattisgarh,22,Bilaspur,375,Central Region,Urban,121,1390,15927,131.62809917355372,11.458273381294964,11.487603305785123,1,1,1
11171,2019,Chhattisgarh,22,Dantewada,376,Central Region,Rural,21,159,304,14.476190476190476,1.9119496855345912,7.571428571428571,1,1,1
11172,2019,Chhattisgarh,22,Dantewada,376,Central Region,Semi-urban,14,175,1029,73.5,5.88,12.5,1,1,1
11173,2019,Chhattisgarh,22,Dhamtari,377,Central Region,Rural,37,460,491,13.27027027027027,1.067391304347826,12.432432432432432,1,1,1
11174,2019,Chhattisgarh,22,Dhamtari,377,Central Region,Semi-urban,15,295,535,35.666666666666664,1.8135593220338984,19.666666666666668,1,1,1
11175,2019,Chhattisgarh,22,Dhamtari,377,Central Region,Urban,38,712,1616,42.526315789473685,2.269662921348315,18.736842105263158,1,1,1
11176,2019,Chhattisgarh,22,Durg,378,Central Region,Rural,57,566,1012,17.75438596491228,1.7879858657243817,9.929824561403509,1,1,1
11177,2019,Chhattisgarh,22,Durg,378,Central Region,Semi-urban,27,401,1296,48.0,3.2319201995012468,14.851851851851851,1,1,1
11178,2019,Chhattisgarh,22,Durg,378,Central Region,Urban,162,2280,16474,101.69135802469135,7.225438596491228,14.074074074074074,1,1,1
11179,2019,Chhattisgarh,22,Gariyaband,645,Central Region,Rural,20,475,389,19.45,0.8189473684210526,23.75,1,1,1
11180,2019,Chhattisgarh,22,Gariyaband,645,Central Region,Semi-urban,23,319,685,29.782608695652176,2.147335423197492,13.869565217391305,1,1,1
11183,2019,Chhattisgarh,22,Janjgir-Champa,379,Central Region,Rural,71,1355,1924,27.098591549295776,1.4199261992619927,19.08450704225352,1,1,1
11184,2019,Chhattisgarh,22,Janjgir-Champa,379,Central Region,Semi-urban,55,915,3009,54.70909090909091,3.2885245901639344,16.636363636363637,1,1,1
11185,2019,Chhattisgarh,22,Jashpur,380,Central Region,Rural,35,598,862,24.62857142857143,1.4414715719063544,17.085714285714285,1,1,1
11186,2019,Chhattisgarh,22,Jashpur,380,Central Region,Semi-urban,32,622,1520,47.5,2.4437299035369775,19.4375,1,1,1
11187,2019,Chhattisgarh,22,Kabirdham,382,Central Region,Rural,26,537,400,15.384615384615385,0.74487895716946,20.653846153846153,1,1,1
11188,2019,Chhattisgarh,22,Kabirdham,382,Central Region,Semi-urban,31,945,1196,38.58064516129032,1.2656084656084656,30.483870967741936,1,1,1
11189,2019,Chhattisgarh,22,Kondagaon,643,Central Region,Rural,22,374,304,13.818181818181818,0.8128342245989305,17.0,1,1,1
11190,2019,Chhattisgarh,22,Kondagaon,643,Central Region,Semi-urban,18,354,934,51.888888888888886,2.638418079096045,19.666666666666668,1,1,1
11191,2019,Chhattisgarh,22,Korba,383,Central Region,Rural,37,678,1445,39.054054054054056,2.131268436578171,18.324324324324323,1,1,1
11192,2019,Chhattisgarh,22,Korba,383,Central Region,Semi-urban,16,331,1273,79.5625,3.8459214501510575,20.6875,1,1,1
11193,2019,Chhattisgarh,22,Korba,383,Central Region,Urban,53,867,4764,89.88679245283019,5.494809688581315,16.358490566037737,1,1,1
11194,2019,Chhattisgarh,22,Korea,384,Central Region,Rural,29,462,844,29.103448275862068,1.826839826839827,15.931034482758621,1,1,1
11195,2019,Chhattisgarh,22,Korea,384,Central Region,Semi-urban,46,542,3201,69.58695652173913,5.905904059040591,11.782608695652174,1,1,1
11196,2019,Chhattisgarh,22,Mahasamund,385,Central Region,Rural,42,691,632,15.047619047619047,0.914616497829233,16.452380952380953,1,1,1
11197,2019,Chhattisgarh,22,Mahasamund,385,Central Region,Semi-urban,53,898,1722,32.490566037735846,1.9175946547884186,16.943396226415093,1,1,1
11198,2019,Chhattisgarh,22,Mungeli,647,Central Region,Rural,18,446,386,21.444444444444443,0.8654708520179372,24.77777777777778,1,1,1
11199,2019,Chhattisgarh,22,Mungeli,647,Central Region,Semi-urban,20,472,736,36.8,1.5593220338983051,23.6,1,1,1
11200,2019,Chhattisgarh,22,Narayanpur,637,Central Region,Rural,7,42,37,5.285714285714286,0.8809523809523809,6.0,1,1,1
11201,2019,Chhattisgarh,22,Narayanpur,637,Central Region,Semi-urban,8,114,370,46.25,3.245614035087719,14.25,1,1,1
11202,2019,Chhattisgarh,22,Raigarh,386,Central Region,Rural,71,1156,2141,30.154929577464788,1.852076124567474,16.281690140845072,1,1,1
11203,2019,Chhattisgarh,22,Raigarh,386,Central Region,Semi-urban,27,555,1422,52.666666666666664,2.562162162162162,20.555555555555557,1,1,1
11204,2019,Chhattisgarh,22,Raigarh,386,Central Region,Urban,45,598,3263,72.5111111111111,5.456521739130435,13.28888888888889,1,1,1
11205,2019,Chhattisgarh,22,Raipur,387,Central Region,Rural,78,779,2294,29.41025641025641,2.944801026957638,9.987179487179487,1,1,1
11206,2019,Chhattisgarh,22,Raipur,387,Central Region,Semi-urban,54,729,1912,35.407407407407405,2.6227709190672153,13.5,1,1,1
11207,2019,Chhattisgarh,22,Raipur,387,Central Region,Metropolitan,337,2701,35620,105.6973293768546,13.187708256201407,8.014836795252226,1,1,1
11208,2019,Chhattisgarh,22,Rajnandgaon,388,Central Region,Rural,74,1183,1234,16.675675675675677,1.0431107354184277,15.986486486486486,1,1,1
11209,2019,Chhattisgarh,22,Rajnandgaon,388,Central Region,Semi-urban,23,607,1068,46.43478260869565,1.759472817133443,26.391304347826086,1,1,1
11210,2019,Chhattisgarh,22,Rajnandgaon,388,Central Region,Urban,35,612,2486,71.02857142857142,4.062091503267974,17.485714285714284,1,1,1
11211,2019,Chhattisgarh,22,Sukma,642,Central Region,Rural,14,152,220,15.714285714285714,1.4473684210526316,10.857142857142858,1,1,1
11212,2019,Chhattisgarh,22,Sukma,642,Central Region,Semi-urban,4,86,347,86.75,4.034883720930233,21.5,1,1,1
11213,2019,Chhattisgarh,22,Surajpur,648,Central Region,Rural,50,849,1460,29.2,1.7196702002355713,16.98,1,1,1
11214,2019,Chhattisgarh,22,Surajpur,648,Central Region,Semi-urban,17,220,1385,81.47058823529412,6.295454545454546,12.941176470588236,1,1,1
11215,2019,Chhattisgarh,22,Surguja,389,Central Region,Rural,46,960,1351,29.369565217391305,1.4072916666666666,20.869565217391305,1,1,1
11216,2019,Chhattisgarh,22,Surguja,389,Central Region,Urban,39,486,2980,76.41025641025641,6.131687242798354,12.461538461538462,1,1,1
11217,2019,Chhattisgarh,22,Kanker,381,Central Region,Rural,35,721,970,27.714285714285715,1.345353675450763,20.6,1,1,1
11218,2019,Chhattisgarh,22,Kanker,381,Central Region,Semi-urban,29,523,1074,37.03448275862069,2.0535372848948374,18.03448275862069,1,1,1
11247,2019,Delhi,7,Central,77,Northern Region,Urban,8,173,686,85.75,3.9653179190751446,21.625,1,1,1
11248,2019,Delhi,7,Central,77,Northern Region,Metropolitan,109,1254,67285,617.2935779816514,53.656299840510364,11.504587155963304,1,1,1
11249,2019,Delhi,7,East,78,Northern Region,Semi-urban,6,144,888,148.0,6.166666666666667,24.0,1,1,1
11250,2019,Delhi,7,East,78,Northern Region,Metropolitan,61,586,6596,108.1311475409836,11.255972696245733,9.60655737704918,1,1,1
11251,2019,Delhi,7,New Delhi,79,Northern Region,Rural,11,103,605,55.0,5.87378640776699,9.363636363636363,1,1,1
11252,2019,Delhi,7,New Delhi,79,Northern Region,Semi-urban,14,243,3154,225.28571428571428,12.979423868312757,17.357142857142858,1,1,1
11253,2019,Delhi,7,New Delhi,79,Northern Region,Metropolitan,2807,40420,1029292,366.6875667972925,25.464918357248887,14.39971499821874,1,1,1
11254,2019,Delhi,7,North,80,Northern Region,Rural,22,223,2009,91.31818181818181,9.008968609865471,10.136363636363637,1,1,1
11255,2019,Delhi,7,North,80,Northern Region,Semi-urban,24,394,2010,83.75,5.101522842639594,16.416666666666668,1,1,1
11256,2019,Delhi,7,North,80,Northern Region,Metropolitan,49,549,9123,186.18367346938774,16.617486338797814,11.204081632653061,1,1,1
11257,2019,Delhi,7,North East,81,Northern Region,Rural,5,201,445,89.0,2.2139303482587063,40.2,1,1,1
11259,2019,Delhi,7,North East,81,Northern Region,Metropolitan,11,253,1119,101.72727272727273,4.4229249011857705,23.0,1,1,1
11260,2019,Delhi,7,North West,82,Northern Region,Rural,9,90,522,58.0,5.8,10.0,1,1,1
11261,2019,Delhi,7,North West,82,Northern Region,Semi-urban,9,204,1026,114.0,5.029411764705882,22.666666666666668,1,1,1
11263,2019,Delhi,7,North West,82,Northern Region,Metropolitan,91,813,10414,114.43956043956044,12.809348093480935,8.934065934065934,1,1,1
