"id","year","state_name","state_code","district_name","district_code","region","population_group","no_of_offices","no_of_accounts","deposit_amount"
11010,2019,"Bihar",10,"Gaya",196,"Eastern Region","Rural",165,3272,4577
11011,2019,"Bihar",10,"Gaya",196,"Eastern Region","Semi-urban",36,688,2078
11012,2019,"Bihar",10,"Gaya",196,"Eastern Region","Urban",87,1196,7608
11013,2019,"Bihar",10,"Gopalganj",197,"Eastern Region","Rural",100,2658,3188
11014,2019,"Bihar",10,"Gopalganj",197,"Eastern Region","Semi-urban",53,1113,3674
11015,2019,"Bihar",10,"Jamui",198,"Eastern Region","Rural",69,1358,1755
11016,2019,"Bihar",10,"Jamui",198,"Eastern Region","Semi-urban",34,713,1865
11017,2019,"Bihar",10,"Jehanabad",199,"Eastern Region","Rural",55,735,1133
11018,2019,"Bihar",10,"Jehanabad",199,"Eastern Region","Semi-urban",8,195,413
11019,2019,"Bihar",10,"Jehanabad",199,"Eastern Region","Urban",28,337,1432
11020,2019,"Bihar",10,"Kaimur (Bhabua)",200,"Eastern Region","Rural",76,1361,1902
11021,2019,"Bihar",10,"Kaimur (Bhabua)",200,"Eastern Region","Semi-urban",31,575,1416
11022,2019,"Bihar",10,"Katihar",201,"Eastern Region","Rural",80,2007,1651
11023,2019,"Bihar",10,"Katihar",201,"Eastern Region","Semi-urban",31,659,718
11024,2019,"Bihar",10,"Katihar",201,"Eastern Region","Urban",40,550,3074
11025,2019,"Bihar",10,"Khagaria",202,"Eastern Region","Rural",35,523,520
11026,2019,"Bihar",10,"Khagaria",202,"Eastern Region","Semi-urban",66,1202,2366
11027,2019,"Bihar",10,"Kishanganj",203,"Eastern Region","Rural",41,1083,753
11028,2019,"Bihar",10,"Kishanganj",203,"Eastern Region","Semi-urban",14,488,397
11029,2019,"Bihar",10,"Kishanganj",203,"Eastern Region","Urban",26,394,1594
11030,2019,"Bihar",10,"Lakhisarai",204,"Eastern Region","Rural",40,579,900
11031,2019,"Bihar",10,"Lakhisarai",204,"Eastern Region","Semi-urban",30,612,1715
11032,2019,"Bihar",10,"Madhepura",205,"Eastern Region","Rural",32,709,675
11033,2019,"Bihar",10,"Madhepura",205,"Eastern Region","Semi-urban",70,1354,2278
11034,2019,"Bihar",10,"Madhubani",206,"Eastern Region","Rural",101,1826,2210
11035,2019,"Bihar",10,"Madhubani",206,"Eastern Region","Semi-urban",147,2648,5880
11036,2019,"Bihar",10,"Munger",207,"Eastern Region","Rural",55,848,1530
11037,2019,"Bihar",10,"Munger",207,"Eastern Region","Semi-urban",14,300,717
11038,2019,"Bihar",10,"Munger",207,"Eastern Region","Urban",51,664,3829
11039,2019,"Bihar",10,"Muzaffarpur",208,"Eastern Region","Rural",164,3138,4172
11040,2019,"Bihar",10,"Muzaffarpur",208,"Eastern Region","Semi-urban",76,1599,2519
11041,2019,"Bihar",10,"Muzaffarpur",208,"Eastern Region","Urban",127,1304,9166
11042,2019,"Bihar",10,"Nalanda",209,"Eastern Region","Rural",127,1574,2670
11043,2019,"Bihar",10,"Nalanda",209,"Eastern Region","Semi-urban",51,1011,2378
11044,2019,"Bihar",10,"Nalanda",209,"Eastern Region","Urban",42,826,3778
11045,2019,"Bihar",10,"Nawada",210,"Eastern Region","Rural",68,1186,1394
11046,2019,"Bihar",10,"Nawada",210,"Eastern Region","Semi-urban",52,1371,3176
11047,2019,"Bihar",10,"Pashchim Champaran",211,"Eastern Region","Rural",88,1883,1506
11048,2019,"Bihar",10,"Pashchim Champaran",211,"Eastern Region","Semi-urban",56,3043,1359
11049,2019,"Bihar",10,"Pashchim Champaran",211,"Eastern Region","Urban",44,852,2906
11050,2019,"Bihar",10,"Patna",212,"Eastern Region","Rural",184,2593,5128
11051,2019,"Bihar",10,"Patna",212,"Eastern Region","Semi-urban",158,2658,7480
11052,2019,"Bihar",10,"Patna",212,"Eastern Region","Urban",22,458,2074
11053,2019,"Bihar",10,"Patna",212,"Eastern Region","Metropolitan",547,5666,101849
11054,2019,"Bihar",10,"Purbi Champaran",213,"Eastern Region","Rural",96,2007,2372
11055,2019,"Bihar",10,"Purbi Champaran",213,"Eastern Region","Semi-urban",116,2626,3432
11056,2019,"Bihar",10,"Purbi Champaran",213,"Eastern Region","Urban",40,500,3278
11057,2019,"Bihar",10,"Purnia",214,"Eastern Region","Rural",75,1815,1399
11058,2019,"Bihar",10,"Purnia",214,"Eastern Region","Semi-urban",46,910,942
11059,2019,"Bihar",10,"Purnia",214,"Eastern Region","Urban",69,830,3413
11060,2019,"Bihar",10,"Rohtas",215,"Eastern Region","Rural",118,1660,2688
11061,2019,"Bihar",10,"Rohtas",215,"Eastern Region","Semi-urban",41,1002,1877
11062,2019,"Bihar",10,"Rohtas",215,"Eastern Region","Urban",45,831,3613
11063,2019,"Bihar",10,"Saharsa",216,"Eastern Region","Rural",41,1025,952
11064,2019,"Bihar",10,"Saharsa",216,"Eastern Region","Semi-urban",23,550,679
11065,2019,"Bihar",10,"Saharsa",216,"Eastern Region","Urban",28,391,1945
11066,2019,"Bihar",10,"Samastipur",217,"Eastern Region","Rural",129,2184,3183
11067,2019,"Bihar",10,"Samastipur",217,"Eastern Region","Semi-urban",135,2745,6010
11068,2019,"Bihar",10,"Saran",218,"Eastern Region","Rural",140,3828,5252
11069,2019,"Bihar",10,"Saran",218,"Eastern Region","Semi-urban",44,1283,2502
11070,2019,"Bihar",10,"Saran",218,"Eastern Region","Urban",41,697,4374
11071,2019,"Bihar",10,"Sheikhpura",219,"Eastern Region","Rural",30,262,360
11072,2019,"Bihar",10,"Sheikhpura",219,"Eastern Region","Semi-urban",28,508,1260
11073,2019,"Bihar",10,"Sheohar",220,"Eastern Region","Rural",18,259,258
11074,2019,"Bihar",10,"Sheohar",220,"Eastern Region","Semi-urban",24,352,567
11075,2019,"Bihar",10,"Sitamarhi",221,"Eastern Region","Rural",51,992,1067
11076,2019,"Bihar",10,"Sitamarhi",221,"Eastern Region","Semi-urban",99,2215,4441
11077,2019,"Bihar",10,"Siwan",222,"Eastern Region","Rural",109,2185,3896
11078,2019,"Bihar",10,"Siwan",222,"Eastern Region","Semi-urban",54,1414,2793
11079,2019,"Bihar",10,"Siwan",222,"Eastern Region","Urban",48,754,3903
11080,2019,"Bihar",10,"Supaul",223,"Eastern Region","Rural",41,927,989
11081,2019,"Bihar",10,"Supaul",223,"Eastern Region","Semi-urban",67,1400,2235
11082,2019,"Bihar",10,"Vaishali",224,"Eastern Region","Rural",118,2440,3417
11083,2019,"Bihar",10,"Vaishali",224,"Eastern Region","Semi-urban",56,1521,2514
11084,2019,"Bihar",10,"Vaishali",224,"Eastern Region","Urban",42,651,3023
11085,2019,"Chandigarh",4,"Chandigarh",44,"Northern Region","Rural",0,0,0
11086,2019,"Chandigarh",4,"Chandigarh",44,"Northern Region","Semi-urban",0,0,0
11087,2019,"Chandigarh",4,"Chandigarh",44,"Northern Region","Urban",0,0,0
11088,2019,"Chandigarh",4,"Chandigarh",44,"Northern Region","Rural",11,109,545
11089,2019,"Chandigarh",4,"Chandigarh",44,"Northern Region","Semi-urban",6,46,170
11090,2019,"Chandigarh",4,"Chandigarh",44,"Northern Region","Urban",425,4031,67585
11091,2019,"Chhattisgarh",22,"Balod",646,"Central Region","Rural",0,0,0
11092,2019,"Chhattisgarh",22,"Balod",646,"Central Region","Semi-urban",0,0,0
11093,2019,"Chhattisgarh",22,"Baloda Bazar",644,"Central Region","Rural",0,0,0
11094,2019,"Chhattisgarh",22,"Baloda Bazar",644,"Central Region","Semi-urban",0,0,0
11095,2019,"Chhattisgarh",22,"Balrampur",649,"Central Region","Rural",0,0,0
11096,2019,"Chhattisgarh",22,"Balrampur",649,"Central Region","Semi-urban",0,0,0
11097,2019,"Chhattisgarh",22,"Bastar",374,"Central Region","Rural",0,0,0
11098,2019,"Chhattisgarh",22,"Bastar",374,"Central Region","Semi-urban",0,0,0
11099,2019,"Chhattisgarh",22,"Bastar",374,"Central Region","Urban",0,0,0
11100,2019,"Chhattisgarh",22,"Bemetara",650,"Central Region","Rural",0,0,0
11101,2019,"Chhattisgarh",22,"Bemetara",650,"Central Region","Semi-urban",0,0,0
11102,2019,"Chhattisgarh",22,"Bijapur",636,"Central Region","Rural",0,0,0
11103,2019,"Chhattisgarh",22,"Bijapur",636,"Central Region","Semi-urban",0,0,0
11104,2019,"Chhattisgarh",22,"Bilaspur",375,"Central Region","Rural",0,0,0
11105,2019,"Chhattisgarh",22,"Bilaspur",375,"Central Region","Semi-urban",0,0,0
11106,2019,"Chhattisgarh",22,"Bilaspur",375,"Central Region","Urban",0,0,0
11107,2019,"Chhattisgarh",22,"Dantewada",376,"Central Region","Rural",0,0,0
11108,2019,"Chhattisgarh",22,"Dantewada",376,"Central Region","Semi-urban",0,0,0
11109,2019,"Chhattisgarh",22,"Dhamtari",377,"Central Region","Rural",0,0,0
11110,2019,"Chhattisgarh",22,"Dhamtari",377,"Central Region","Semi-urban",0,0,0
11111,2019,"Chhattisgarh",22,"Dhamtari",377,"Central Region","Urban",0,0,0
11112,2019,"Chhattisgarh",22,"Durg",378,"Central Region","Rural",0,0,0
11113,2019,"Chhattisgarh",22,"Durg",378,"Central Region","Semi-urban",0,0,0
11114,2019,"Chhattisgarh",22,"Durg",378,"Central Region","Urban",0,0,0
11115,2019,"Chhattisgarh",22,"Gariyaband",645,"Central Region","Rural",0,0,0
11116,2019,"Chhattisgarh",22,"Gariyaband",645,"Central Region","Semi-urban",0,0,0
11117,2019,"Chhattisgarh",22,"Gaurella Pendra Marwahi",734,"Central Region","Rural",0,0,0
11118,2019,"Chhattisgarh",22,"Gaurella Pendra Marwahi",734,"Central Region","Semi-urban",0,0,0
11119,2019,"Chhattisgarh",22,"Janjgir-Champa",379,"Central Region","Rural",0,0,0
11120,2019,"Chhattisgarh",22,"Balod",646,"Central Region","Rural",47,926,1137
11121,2019,"Chhattisgarh",22,"Janjgir-Champa",379,"Central Region","Semi-urban",0,0,0
11122,2019,"Chhattisgarh",22,"Jashpur",380,"Central Region","Rural",0,0,0
11123,2019,"Chhattisgarh",22,"Jashpur",380,"Central Region","Semi-urban",0,0,0
11124,2019,"Chhattisgarh",22,"Kabirdham",382,"Central Region","Rural",0,0,0
11125,2019,"Chhattisgarh",22,"Kabirdham",382,"Central Region","Semi-urban",0,0,0
11126,2019,"Chhattisgarh",22,"Kondagaon",643,"Central Region","Rural",0,0,0
11127,2019,"Chhattisgarh",22,"Kondagaon",643,"Central Region","Semi-urban",0,0,0
11128,2019,"Chhattisgarh",22,"Korba",383,"Central Region","Rural",0,0,0
11129,2019,"Chhattisgarh",22,"Korba",383,"Central Region","Semi-urban",0,0,0
11130,2019,"Chhattisgarh",22,"Korba",383,"Central Region","Urban",0,0,0
11131,2019,"Chhattisgarh",22,"Korea",384,"Central Region","Rural",0,0,0
11132,2019,"Chhattisgarh",22,"Korea",384,"Central Region","Semi-urban",0,0,0
11133,2019,"Chhattisgarh",22,"Mahasamund",385,"Central Region","Rural",0,0,0
11134,2019,"Chhattisgarh",22,"Mahasamund",385,"Central Region","Semi-urban",0,0,0
11135,2019,"Chhattisgarh",22,"Mungeli",647,"Central Region","Rural",0,0,0
11136,2019,"Chhattisgarh",22,"Mungeli",647,"Central Region","Semi-urban",0,0,0
11137,2019,"Chhattisgarh",22,"Narayanpur",637,"Central Region","Rural",0,0,0
11138,2019,"Chhattisgarh",22,"Narayanpur",637,"Central Region","Semi-urban",0,0,0
11139,2019,"Chhattisgarh",22,"Raigarh",386,"Central Region","Rural",0,0,0
11140,2019,"Chhattisgarh",22,"Raigarh",386,"Central Region","Semi-urban",0,0,0
11141,2019,"Chhattisgarh",22,"Raigarh",386,"Central Region","Urban",0,0,0
11142,2019,"Chhattisgarh",22,"Raipur",387,"Central Region","Rural",0,0,0
11143,2019,"Chhattisgarh",22,"Raipur",387,"Central Region","Semi-urban",0,0,0
11144,2019,"Chhattisgarh",22,"Raipur",387,"Central Region","Metropolitan",0,0,0
11145,2019,"Chhattisgarh",22,"Rajnandgaon",388,"Central Region","Rural",0,0,0
11146,2019,"Chhattisgarh",22,"Rajnandgaon",388,"Central Region","Semi-urban",0,0,0
11147,2019,"Chhattisgarh",22,"Rajnandgaon",388,"Central Region","Urban",0,0,0
11148,2019,"Chhattisgarh",22,"Sukma",642,"Central Region","Rural",0,0,0
11149,2019,"Chhattisgarh",22,"Sukma",642,"Central Region","Semi-urban",0,0,0
11150,2019,"Chhattisgarh",22,"Surajpur",648,"Central Region","Rural",0,0,0
11151,2019,"Chhattisgarh",22,"Balod",646,"Central Region","Semi-urban",29,352,1297
11152,2019,"Chhattisgarh",22,"Surajpur",648,"Central Region","Semi-urban",0,0,0
11153,2019,"Chhattisgarh",22,"Surguja",389,"Central Region","Rural",0,0,0
11154,2019,"Chhattisgarh",22,"Surguja",389,"Central Region","Urban",0,0,0
11155,2019,"Chhattisgarh",22,"Kanker",381,"Central Region","Rural",0,0,0
11156,2019,"Chhattisgarh",22,"Kanker",381,"Central Region","Semi-urban",0,0,0
11157,2019,"Chhattisgarh",22,"Baloda Bazar",644,"Central Region","Rural",45,855,1173
11158,2019,"Chhattisgarh",22,"Baloda Bazar",644,"Central Region","Semi-urban",54,874,2079
11159,2019,"Chhattisgarh",22,"Balrampur",649,"Central Region","Rural",38,957,1207
11160,2019,"Chhattisgarh",22,"Balrampur",649,"Central Region","Semi-urban",9,108,301
11161,2019,"Chhattisgarh",22,"Bastar",374,"Central Region","Rural",59,629,681
11163,2019,"Chhattisgarh",22,"Bastar",374,"Central Region","Urban",30,421,2606
11164,2019,"Chhattisgarh",22,"Bemetara",650,"Central Region","Rural",30,556,683
11165,2019,"Chhattisgarh",22,"Bemetara",650,"Central Region","Semi-urban",24,386,781
11166,2019,"Chhattisgarh",22,"Bijapur",636,"Central Region","Rural",20,143,262
11167,2019,"Chhattisgarh",22,"Bijapur",636,"Central Region","Semi-urban",6,79,381
11168,2019,"Chhattisgarh",22,"Bilaspur",375,"Central Region","Rural",67,916,1547
11169,2019,"Chhattisgarh",22,"Bilaspur",375,"Central Region","Semi-urban",41,998,1862
11170,2019,"Chhattisgarh",22,"Bilaspur",375,"Central Region","Urban",121,1390,15927
11171,2019,"Chhattisgarh",22,"Dantewada",376,"Central Region","Rural",21,159,304
11172,2019,"Chhattisgarh",22,"Dantewada",376,"Central Region","Semi-urban",14,175,1029
11173,2019,"Chhattisgarh",22,"Dhamtari",377,"Central Region","Rural",37,460,491
11174,2019,"Chhattisgarh",22,"Dhamtari",377,"Central Region","Semi-urban",15,295,535
11175,2019,"Chhattisgarh",22,"Dhamtari",377,"Central Region","Urban",38,712,1616
11176,2019,"Chhattisgarh",22,"Durg",378,"Central Region","Rural",57,566,1012
11177,2019,"Chhattisgarh",22,"Durg",378,"Central Region","Semi-urban",27,401,1296
11178,2019,"Chhattisgarh",22,"Durg",378,"Central Region","Urban",162,2280,16474
11179,2019,"Chhattisgarh",22,"Gariyaband",645,"Central Region","Rural",20,475,389
11180,2019,"Chhattisgarh",22,"Gariyaband",645,"Central Region","Semi-urban",23,319,685
11183,2019,"Chhattisgarh",22,"Janjgir-Champa",379,"Central Region","Rural",71,1355,1924
11184,2019,"Chhattisgarh",22,"Janjgir-Champa",379,"Central Region","Semi-urban",55,915,3009
11185,2019,"Chhattisgarh",22,"Jashpur",380,"Central Region","Rural",35,598,862
11186,2019,"Chhattisgarh",22,"Jashpur",380,"Central Region","Semi-urban",32,622,1520
11187,2019,"Chhattisgarh",22,"Kabirdham",382,"Central Region","Rural",26,537,400
11188,2019,"Chhattisgarh",22,"Kabirdham",382,"Central Region","Semi-urban",31,945,1196
11189,2019,"Chhattisgarh",22,"Kondagaon",643,"Central Region","Rural",22,374,304
11190,2019,"Chhattisgarh",22,"Kondagaon",643,"Central Region","Semi-urban",18,354,934
11191,2019,"Chhattisgarh",22,"Korba",383,"Central Region","Rural",37,678,1445
11192,2019,"Chhattisgarh",22,"Korba",383,"Central Region","Semi-urban",16,331,1273
11193,2019,"Chhattisgarh",22,"Korba",383,"Central Region","Urban",53,867,4764
11194,2019,"Chhattisgarh",22,"Korea",384,"Central Region","Rural",29,462,844
11195,2019,"Chhattisgarh",22,"Korea",384,"Central Region","Semi-urban",46,542,3201
11196,2019,"Chhattisgarh",22,"Mahasamund",385,"Central Region","Rural",42,691,632
11197,2019,"Chhattisgarh",22,"Mahasamund",385,"Central Region","Semi-urban",53,898,1722
11198,2019,"Chhattisgarh",22,"Mungeli",647,"Central Region","Rural",18,446,386
11199,2019,"Chhattisgarh",22,"Mungeli",647,"Central Region","Semi-urban",20,472,736
11200,2019,"Chhattisgarh",22,"Narayanpur",637,"Central Region","Rural",7,42,37
11201,2019,"Chhattisgarh",22,"Narayanpur",637,"Central Region","Semi-urban",8,114,370
11202,2019,"Chhattisgarh",22,"Raigarh",386,"Central Region","Rural",71,1156,2141
11203,2019,"Chhattisgarh",22,"Raigarh",386,"Central Region","Semi-urban",27,555,1422
11204,2019,"Chhattisgarh",22,"Raigarh",386,"Central Region","Urban",45,598,3263
11205,2019,"Chhattisgarh",22,"Raipur",387,"Central Region","Rural",78,779,2294
11206,2019,"Chhattisgarh",22,"Raipur",387,"Central Region","Semi-urban",54,729,1912
11207,2019,"Chhattisgarh",22,"Raipur",387,"Central Region","Metropolitan",337,2701,35620
11208,2019,"Chhattisgarh",22,"Rajnandgaon",388,"Central Region","Rural",74,1183,1234
11209,2019,"Chhattisgarh",22,"Rajnandgaon",388,"Central Region","Semi-urban",23,607,1068
11210,2019,"Chhattisgarh",22,"Rajnandgaon",388,"Central Region","Urban",35,612,2486
11211,2019,"Chhattisgarh",22,"Sukma",642,"Central Region","Rural",14,152,220
11212,2019,"Chhattisgarh",22,"Sukma",642,"Central Region","Semi-urban",4,86,347
11213,2019,"Chhattisgarh",22,"Surajpur",648,"Central Region","Rural",50,849,1460
11214,2019,"Chhattisgarh",22,"Surajpur",648,"Central Region","Semi-urban",17,220,1385
11215,2019,"Chhattisgarh",22,"Surguja",389,"Central Region","Rural",46,960,1351
11216,2019,"Chhattisgarh",22,"Surguja",389,"Central Region","Urban",39,486,2980
11217,2019,"Chhattisgarh",22,"Kanker",381,"Central Region","Rural",35,721,970
11218,2019,"Chhattisgarh",22,"Kanker",381,"Central Region","Semi-urban",29,523,1074
11219,2019,"Delhi",7,"Central",77,"Northern Region","Urban",0,0,0
11220,2019,"Delhi",7,"Central",77,"Northern Region","Metropolitan",0,0,0
11221,2019,"Delhi",7,"East",78,"Northern Region","Semi-urban",0,0,0
11222,2019,"Delhi",7,"East",78,"Northern Region","Metropolitan",0,0,0
11223,2019,"Delhi",7,"New Delhi",79,"Northern Region","Semi-urban",0,0,0
11224,2019,"Delhi",7,"New Delhi",79,"Northern Region","Metropolitan",0,0,0
11225,2019,"Delhi",7,"North",80,"Northern Region","Rural",0,0,0
11226,2019,"Delhi",7,"North",80,"Northern Region","Semi-urban",0,0,0
11227,2019,"Delhi",7,"North",80,"Northern Region","Metropolitan",0,0,0
11228,2019,"Delhi",7,"North East",81,"Northern Region","Rural",0,0,0
11229,2019,"Delhi",7,"North East",81,"Northern Region","Urban",0,0,0
11230,2019,"Delhi",7,"North East",81,"Northern Region","Metropolitan",0,0,0
11231,2019,"Delhi",7,"North West",82,"Northern Region","Rural",0,0,0
11232,2019,"Delhi",7,"North West",82,"Northern Region","Semi-urban",0,0,0
11233,2019,"Delhi",7,"North West",82,"Northern Region","Urban",0,0,0
11234,2019,"Delhi",7,"North West",82,"Northern Region","Metropolitan",0,0,0
11235,2019,"Delhi",7,"Shahdara",671,"Northern Region","Metropolitan",0,0,0
11236,2019,"Delhi",7,"South",83,"Northern Region","Rural",0,0,0
11237,2019,"Delhi",7,"South",83,"Northern Region","Semi-urban",0,0,0
11238,2019,"Delhi",7,"South",83,"Northern Region","Metropolitan",0,0,0
11239,2019,"Delhi",7,"South East",670,"Northern Region","Semi-urban",0,0,0
11240,2019,"Delhi",7,"South East",670,"Northern Region","Metropolitan",0,0,0
11241,2019,"Delhi",7,"South West",84,"Northern Region","Rural",0,0,0
11242,2019,"Delhi",7,"South West",84,"Northern Region","Semi-urban",0,0,0
11243,2019,"Delhi",7,"South West",84,"Northern Region","Metropolitan",0,0,0
11244,2019,"Delhi",7,"West",85,"Northern Region","Rural",0,0,0
11245,2019,"Delhi",7,"West",85,"Northern Region","Semi-urban",0,0,0
11246,2019,"Delhi",7,"West",85,"Northern Region","Metropolitan",0,0,0
11247,2019,"Delhi",7,"Central",77,"Northern Region","Urban",8,173,686
11248,2019,"Delhi",7,"Central",77,"Northern Region","Metropolitan",109,1254,67285
11249,2019,"Delhi",7,"East",78,"Northern Region","Semi-urban",6,144,888
11250,2019,"Delhi",7,"East",78,"Northern Region","Metropolitan",61,586,6596
11251,2019,"Delhi",7,"New Delhi",79,"Northern Region","Rural",11,103,605
11252,2019,"Delhi",7,"New Delhi",79,"Northern Region","Semi-urban",14,243,3154
11253,2019,"Delhi",7,"New Delhi",79,"Northern Region","Metropolitan",2807,40420,1029292
11254,2019,"Delhi",7,"North",80,"Northern Region","Rural",22,223,2009
11255,2019,"Delhi",7,"North",80,"Northern Region","Semi-urban",24,394,2010
11256,2019,"Delhi",7,"North",80,"Northern Region","Metropolitan",49,549,9123
11257,2019,"Delhi",7,"North East",81,"Northern Region","Rural",5,201,445
11259,2019,"Delhi",7,"North East",81,"Northern Region","Metropolitan",11,253,1119
11260,2019,"Delhi",7,"North West",82,"Northern Region","Rural",9,90,522
11261,2019,"Delhi",7,"North West",82,"Northern Region","Semi-urban",9,204,1026
11263,2019,"Delhi",7,"North West",82,"Northern Region","Metropolitan",91,813,10414
11264,2019,"Delhi",7,"Shahdara",671,"Northern Region","Metropolitan",30,617,5139
11265,2019,"Delhi",7,"South",83,"Northern Region","Rural",4,73,452
11266,2019,"Delhi",7,"South",83,"Northern Region","Semi-urban",18,339,2037
11267,2019,"Delhi",7,"South",83,"Northern Region","Metropolitan",106,913,21213
11268,2019,"Delhi",7,"South East",670,"Northern Region","Semi-urban",4,51,201
11269,2019,"Delhi",7,"South East",670,"Northern Region","Metropolitan",66,794,18314
